"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Kernel";"C";"Gamma"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802945004013222";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9875697833554071";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.6912890368511624";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7521948647809833";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7419418952313046";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.915858957892006";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.4075932831402104";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.4391433456890542";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.44945315289328996";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8389159040032871";"1.0";"Full";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.3807515999224894";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.40825407460591956";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.4202029399842841";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8441265516999484";"1.0";"Full";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.8237270358634043";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.8597049961545634";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.8689702974523715";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.957381112486184";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7153209304912215";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7648361203974675";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7686319916784605";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9304755879784498";"1.0";"Full";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9274260152262619";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9418599516903171";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9517577117172463";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9869266144147097";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7391098445963887";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7871513260541638";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7952585719129116";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.936961157219441";"1.0";"Full";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9697708941151959";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9742951183768904";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9869112913019954";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9963963228460505";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7409140207080291";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7871762459019402";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.794020278450593";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9384393446517658";"1.0";"Full";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.974361477674117";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9796093908588646";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9882874184940299";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973146328920912";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.728063035518895";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7889345178331484";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7778526953341822";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9369056100182759";"1.0";"Full";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743445365942744";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802945004013222";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9875697833554071";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.6912890368511624";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7521948647809833";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7419418952313046";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.915858957892006";"1.0";"Full";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.4075932831402104";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.4391433456890542";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.44945315289328996";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8389159040032871";"1.0";"Full";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.3807515999224894";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.40825407460591956";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.4202029399842841";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8441265516999484";"1.0";"Full";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9244401871876278";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9398340657324994";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.949154750881838";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9860613920728657";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7324491792610217";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7814450916054381";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7883948379071211";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9364547532201124";"1.0";"Full";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9656622116258994";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9718099785489814";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9844562355909744";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9950646842370405";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7360422610054547";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.783658642728737";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7903783419744396";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9333431452936729";"1.0";"Full";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743402244073465";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9804192172839382";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9874348335086104";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973125160633127";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7194665441035741";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7766993458621727";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7716976157065937";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9347602532558774";"1.0";"Full";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743445365942744";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802501151372297";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9876144661078647";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7245323203661949";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7929422739220409";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7741927069485841";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9365818320136832";"1.0";"Full";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743445365942744";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802945004013222";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9875697833554071";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.6912890368511624";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7521948647809833";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7419418952313046";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.915858957892006";"1.0";"Full";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.4075932831402104";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.4391433456890542";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.44945315289328996";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8389159040032871";"1.0";"Full";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.3807515999224894";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.40825407460591956";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.4202029399842841";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8441265516999484";"1.0";"Full";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.963676827796571";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.970300148461388";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9830884142239441";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9946873112866079";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7313770813810787";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7805274727643576";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7867381856112021";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9310902064753204";"1.0";"Full";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9740993511716972";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9792155035296816";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9884207441192873";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9971343286413697";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7239016853968302";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7769727366745525";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7775589467368975";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9335626157018083";"1.0";"Full";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743232637935849";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.981061426277287";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9867618811224453";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973105918789619";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7136715554189281";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7784919516951805";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7658228891852421";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9332368818998689";"1.0";"Full";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743445365942744";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802501151372297";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9876144661078647";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7245323203661949";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7929422739220409";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7741927069485841";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9365818320136832";"1.0";"Full";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743445365942744";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9802945004013222";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9875697833554071";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973127108645983";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.6912890368511624";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7521948647809833";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7419418952313046";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.915858957892006";"1.0";"Full";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.4075932831402104";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.4391433456890542";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.44945315289328996";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8389159040032871";"1.0";"Full";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743925974730473";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9785090487945247";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9894531430914298";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9973180198428715";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.3807515999224894";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.40825407460591956";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.4202029399842841";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.8441265516999484";"1.0";"Full";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.972871271556242";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.978884849408489";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9875070855559311";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9964436141453505";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7218255724198939";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7760890170021495";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.7766142861834393";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9303110329270188";"1.0";"Full";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9743201248187802";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9811458007562399";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9866719738852833";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.997310266208711";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.714761954003553";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.7811448957082301";"1.0";"Full";"RBFKernel";"11.0";"-7.0"
